id,roberta_neg,roberta_neu,roberta_pos,asin,name,rating,date,verified,title,body,helpfulVotes
971,0.025461169,0.15174308,0.8227957,B004C7NVD0,jennifer leeks,4,"March 25, 2016",True,Four Stars,Really durable,
972,0.0051915213,0.1678108,0.8269977,B004C7NVD0,Amazon Customer,4,"December 4, 2015",True,Four Stars,Just as stated and arrived quickly #,
973,0.36974385,0.57172704,0.05852911,B004C7NVD0,Brian,5,"July 14, 2015",True,Five Stars,Just as advertised,
974,0.9238985,0.068332545,0.007768847,B004C7NVD0,Tammy Guidi,3,"February 14, 2014",True,Alright,This was the most difficult on line purchase I ever made. Not sure I would be quick to do it again.,
975,0.68469614,0.29248145,0.022822484,B004C7NVD0,Janice,3,"March 20, 2015",True,Three Stars,View screen is scratched.,
976,0.023920404,0.12208282,0.85399675,B004C7NVD0,crescencio hernandez,4,"September 10, 2014",True,... was exactly what it was a little late but good,It was exactly what it was a little late but good,
977,0.00595525,0.02288169,0.97116303,B004C7NVD0,Corina Hernandez,5,"November 24, 2014",True,Five Stars,Great phone!,
978,0.1617781,0.35335967,0.4848622,B004C7NVD0,P Andersen,4,"December 2, 2014",True,Fast service. This was a refurbished phone. No ...,"Fast service. This was a refurbished phone. No complaints about the phone, but the charger doesn't work. I had others from my old phone, so no big deal for me.",
979,0.008927414,0.13297722,0.85809535,B004C7NVD0,Susan K.,4,"May 22, 2016",True,Four Stars,fast service. product is as stated.,
980,0.011070495,0.050018966,0.93891054,B004C7NVD0,A. Minton,5,"August 16, 2014",False,"The Convoy Outsmarts the Smartest ""Smart Phone""","I love this phone. I am on my third one, all purchased as used or refurbished. I've tried the smart phones, Android, iPhone, and I always come back to this. It truly is rugged and I am very hard on phones. The Convoy I use now was left out in the rain in a puddle for a week before I rescued it and, after an hour or two on the charger, it immediately powered up. If you want a phone that is resistant to being dropped on concrete or into a pan of hot dishwater (done both), you'll love the Convoy. Old-fashioned...yes...my kids make fun of me for carrying it, but I was getting tired of constantly buying new phones. I will continue to use the Samsung Convoy until I am forced to switch to a ""smarter"" cell phone with a pricey data plan (which I have no doubt will eventually happen) but the batteries for this cell phone are cheap and stay charged for a week. Show me a smart phone that can do that.",11.0
981,0.37271774,0.25345364,0.37382865,B004C7NVD0,Amazon Customer,3,"November 2, 2016",False,"Good phone, good condition but the micro usb (which ...","Good phone, good condition but the micro usb (which is one of the main reasons I bought this) port is broken, won't read the card which is unfortunate. But for other functionalities it works well",
982,0.3286448,0.6117108,0.059644435,B004C7NVD0,CC,3,"September 23, 2014",False,ok,hard for old man to use,
983,0.0051046354,0.030348962,0.9645464,B004C7NVD0,William C. Werner,5,"October 13, 2014",False,Five Stars,wife loves it,
985,0.0041858554,0.030066257,0.9657479,B004C7NVD0,Larry A. Scott,5,"June 21, 2018",True,"Still the best--Original Samsung Convoy Cell Phone from TargetWireless, refurbished","This purchase has been an outstanding experience. This is the same model phone that Consumer Reports rated a best buy at the time I bought it the first time 10 years ago or more. Customer reviews of subsequent models have said that this one is the best. I would recommend this to anyone who wants a rugged phone with great voice quality and a lit keypad with keys big enough for my big hands. By rugged I mean that I dropped my first one on the floor a number of times over the years without breaking it. I got Verizon on the phone and made sure my contacts were backed up and then activated the phone. Easy! As for TargetWireless, I started by asking them a question. I had an answer back within two hours. I ordered the phone. They shipped it the same day. It arrived earlier than promised, looking new in a small white box with places for the phone and charger, both in little plastic bags. It even has clear thin protective covers on the displays! It seems every bit as good as the one I bought new years ago. Thank you! Samsung Convoy SCH-U640 Cell Phone Ruggedized PTT 2+ megapixel Camera for Verizon",
986,0.38853452,0.3536146,0.25785086,B004C7NVD0,saw dust maker,4,"January 9, 2015",True,GOOD PHONE! so far,"I'm please. It is nearly the same as my last flip phone. Looks a little tougher, the battery lasts a LOOOOOOONG time. It won't start my car, scramble my eggs or settle an argument with my wife, but it does the job it was intended to do. It ain't a smart phone, but I ain't a very smart guy. I'd recommend it to another fossil like myself.",2.0
987,0.9039837,0.08863232,0.007383913,B004C7NVD0,mehwish bukhari,1,"March 26, 2018",True,Broken phones were sent,I bought 10 phones from them. 3 however did not work and even after I fully charged they didn’t go past the start up screen. I contacted the seller and they totally denied that the phones are in unusable condition.,1.0
988,0.82036567,0.16697966,0.012654699,B004C7NVD0,BoutaKovf,1,"November 4, 2019",True,Broken,I ordered 2 for my dad and both were broken on arrival. Wires were having out of charging area.,
989,0.7347784,0.24215919,0.023062348,B004C7NVD0,mjr1089,1,"October 14, 2017",True,"This phone was listed as fully functional. However, ...","This phone was listed as fully functional. However, it has numerous issues. Several of the keypad buttons stick, the backlight does not shut off (even after switching the settings to shut off after seven seconds), and the clear button does not work when navigating some of the settings. Not as advertised.",
990,0.6506655,0.33903602,0.010298406,B004C7NVD0,Jeanmarie Schulman,1,"June 24, 2019",True,Item lost or stole,Item was reported as lost or stole,
991,0.012413493,0.096734956,0.8908515,B004C7NVD0,Coeburn,4,"June 26, 2019",True,Works well.,Works well.,
992,0.8677426,0.12423093,0.008026515,B004C7NVD0,Patsy R.,1,"August 21, 2019",True,Dud,Could not get it to turn on battery would not charge,
993,0.03696131,0.4154586,0.5475801,B004C7NVD0,Sharon H.,5,"March 14, 2018",True,This was a replacement for the phone I had for ...,This was a replacement for the phone I had for several year. I hope this one last as long as the previous one did.,
994,0.86581457,0.12395111,0.01023433,B004C7NVD0,charlotte adair,3,"August 17, 2015",True,A little disappointed in that the screen was cracked which was different ...,A little disappointed in that the screen was cracked which was different than stated in the topic. Topic stated it had a few scratches but was readable.,1.0
995,0.052734964,0.26282752,0.6844376,B004C7NVD0,John Smith,5,"July 20, 2018",True,Five Stars,Good,
996,0.83966094,0.14729497,0.013044141,B004C7NVD0,Lisa Marie Guinovart,1,"March 22, 2018",True,One Star,After a little over a month the phone would no longer charge. Had to buy a new phone,
997,0.0037120266,0.012581995,0.983706,B004C7NVD0,Flora Rosenfield,5,"March 22, 2018",True,Five Stars,This is exactly what I wanted!,
998,0.7490211,0.20849045,0.042488404,B004C7NVD0,tfritz,3,"March 8, 2015",True,Ask the right questions.,"My assumption is that the phone is just fine,although I can't say for certain. Because my assumption was that it came with a charger. It did not. After paying for this and getting nothing to charge it with, I am now with a completely useless phone. For the amount paid to get the phone AND get a charger, I could have went with someone else OR purchased another phone. So, if you're looking to get a phone here, I'm sure they are great but don't assume it has everything you need. It didn't. Here's what I've got- it looks good but is completely useless. This, by the way, is more on me for not looking at the right details or asking the right questions. Just the same, it's useless at the moment and I'm rather irritated at having paid as much when I could have gotten something better and more to the point, one that came with everything I needed to be able to use it. The seller was correct on everything else; it is exactly as advertised. Just make sure you get the damn charger.",
999,0.026361229,0.2636975,0.7099412,B004C7NVD0,following the path of Jesus,4,"July 24, 2017",True,Four Stars,"so far it is ok , have not had it very long",
1000,0.02636847,0.18628815,0.7873433,B004C7NVD0,jfsv,4,"February 17, 2016",True,I still like it.,It is durable but I am on my 4th phone so I am not sure how rugged it is. I still like it.,
1001,0.005791694,0.03727173,0.95693654,B004C7NVD0,Cl,5,"June 23, 2016",True,Exact replacement as advertised,Great condition. Activated by Carrier with no problem.,
1002,0.012362992,0.041895505,0.94574153,B004C7NVD0,Daryl L. Scruggs,5,"May 18, 2016",True,Five Stars,love this phone,
1003,0.0041798367,0.015447813,0.98037237,B004C7NVD0,Lost 7702,5,"January 13, 2015",True,Husband very pleased with it,Product as described. Husband very pleased with it. Works perfect. Shipping was fast.,
1004,0.9351477,0.058544833,0.006307418,B004C7NVD0,Theodora Titus,1,"February 15, 2015",True,It was a terrible experience and I still have not gotten my money ...,This phone arrived with a working telephone number on it and could not be activated by my carrier. It was a terrible experience and I still have not gotten my money back!!!,1.0
1005,0.009278824,0.12611999,0.8646012,B004C7NVD0,Clay Greene,5,"August 6, 2014",True,Cheap replacement phone,I purchased this phone as a replacement for my step-father's flip phone on Verizon. This was better than renewing the contract for another phone and was easy to get transferred to the account.,
1006,0.014159422,0.2958857,0.6899549,B004C7NVD0,shari watlington,5,"May 29, 2015",True,Five Stars,hubby likes this,
1007,0.005238334,0.02923189,0.9655298,B004C7NVD0,K. Parnell,4,"May 27, 2015",True,Four Stars,Good bargain. Would buy again.,
1008,0.017416539,0.18116933,0.8014141,B004C7NVD0,mjane,5,"September 16, 2014",True,Five Stars,Just what I needed to replace my old flip phone!,
1009,0.019266523,0.04957036,0.9311631,B004C7NVD0,Linda Lopes,4,"September 7, 2014",True,Cellphone happiness!,Very satisfied. Minor scratches on front but they obviously don't detract from it's efficiency. Vert good choice.,
1010,0.003961991,0.011835278,0.98420274,B004C7NVD0,Maggie,5,"February 1, 2015",True,Five Stars,Working great so far!!,
1011,0.09884341,0.5299031,0.37125346,B004C7NVD0,James,5,"November 6, 2015",True,Five Stars,fast,
1012,0.0048539145,0.020998092,0.97414804,B004C7NVD0,Leonard C. Freitas,5,"October 30, 2014",True,Five Stars,Everything work great.,
1013,0.009652109,0.030023018,0.9603249,B004C7NVD0,art,5,"March 13, 2012",True,Better then new,"Got the phone to replace a broken one, Works perfect and very happy with it and how quick and easy it was to buy here.",
1014,0.006475454,0.019830095,0.9736944,B004C7NVD0,Michael,5,"August 26, 2014",True,Five Stars,"Phone is great quality, condition, and I've had no problems with it!",
1015,0.0054721595,0.04736554,0.9471623,B004C7NVD0,Dawn Corleon,4,"February 20, 2015",True,Works as Expected,Came in very good condition. Works as expected,
1016,0.008944729,0.031762518,0.9592927,B004C7NVD0,randy d. jones,5,"August 7, 2016",True,Five Stars,works great,
1017,0.010722268,0.25621346,0.7330643,B004C7NVD0,Paul Vining,5,"March 6, 2015",True,Five Stars,Delivered on time works fine,
1018,0.015064938,0.041565612,0.94336945,B004C7NVD0,Carlos Garcia,5,"July 24, 2015",True,best company good products,best company good products,
1019,0.018576223,0.09295238,0.8884714,B004C7NVD0,TONY,5,"October 22, 2014",True,Five Stars,very good,
1020,0.7633416,0.2014845,0.03517391,B004C7NVD0,Sylvia,5,"March 4, 2014",True,CORRECTED REVIEW,"Okay, I must eat crow here. I cannot seem to find a way to remove the bad review. In short, I found the battery later in the box. Hooked up the phone and works like a charm. My apologies to the vendor. Please let me know how to remove the other review and I will do so.",
1021,0.009101423,0.079162516,0.9117361,B004C7NVD0,Rollan Hampton,5,"April 28, 2014",True,great basic phone,"I have changed phones a lot lately, including smart phones but this fits the bill! Its rugged like my Casio commando. It has push to talk, and is built to military specs. I would buy from this seller again they had it to me in just a couple days, and it is in like new condition.",
1022,0.03147724,0.13567656,0.83284616,B004C7NVD0,Anne,4,"November 19, 2014",True,Four Stars,👌,
1023,0.07090386,0.5255195,0.40357664,B004C7NVD0,Phillip Garrison Voldemort,5,"July 25, 2018",False,Better off keeping the u640 the standby is far better then todays,"Have this for 10 years now, I can get about 15 days on standby, todays being cheaper and thinner get about 5 days on standby",
1024,0.06543851,0.40819538,0.5263661,B004C7NVD0,sunshine Moquin,4,"September 17, 2014",False,Phone works good. The only problem was it still had all ...,Phone works good. The only problem was it still had all the contacts and messages and pictures on it. Verizon took care of that though.,
1025,0.0039793155,0.025456207,0.9705645,B004C7NVD0,italkyoulisten,5,"July 20, 2014",False,Five Stars,it worked just fine!!!,
1026,0.07007773,0.39238527,0.537537,B004GLQTG8,Anna Browning,4,"May 8, 2012",True,Great phone for the $$,"After looking at smart phones, and noting that the user manuals were typically 500 pp. (not, alas, an exaggeration), I realized that a phone of middling intelligence would suit me just fine. The price here was 50% - 60% less than on other sites. It arrived promptly, and does all that I ask it to do: call, text, and function as my alarm clock. It does have Internet connectivity, but it's so slow, it's like time-travel back to the 1990s. I knew that going in, however. If you need to be able to update your twitter and/or Facebook frequently from your phone, keep on looking. If you just want a, you know, a *phone*, this is smart enough.",70.0
1029,0.078994855,0.41857645,0.5024287,B004GLQTG8,Rick Bennette,4,"July 22, 2013",True,Good for the Purpose.,"It looks like a Blackberry, but isn't a smart phone. It does not have the ability to use apps except for those limited few that come with it, but at least it looks more modern than other basic phones. The browser is slow, but you can get your email and Facebook in due time, so it's good in a pinch. Call quality is as good as the Verizon system this phone uses, so if Verizon is good in your area, this phone is as good as it gets for call quality. Test messaging is as good as any smart phone. It has an Mp3 player with playlists, and it will connect to any Bluetooth device to play music in your car or through a Bluetooth speaker. There is no Wi-Fi. I like the real keyboard as opposed to the touch keyboards of other phones. I like the real buttons as opposed to the touch screen, so for me, this works well for my needs. It won't satisfy those users who need the latest and greatest high speed internet while on the go.",
1030,0.0043218075,0.041737407,0.9539408,B004GLQTG8,Shelly,5,"February 15, 2013",True,"For the price, the overall quality, and everything else, this was a steal!","Definitely believe I hit the jackpot when I found this phone. Beforehand, I owned the Motorola flip phone, under Net10. Paid $30 for that, it was great as a starter for my first cell phone, paid for by myself. When my mom was paying my bill, I had the LG900G and it was great, loved the feel, the keyboard, all the little gadgets; absolutely awesome. I decided to shop around for an upgrade, something a little more my speed than a flip phone. After seeing this phone, I read all the reviews because I wanted to make sure I was getting the bang for my buck, even if it was only $10 ($16 & change because of shipping) and I decided that between this and the Net10 with the slide up keyboard, that this phone was the better deal. I've had it for two days now, transferring my number took five minutes online and then another 10-15 minutes with the phone physically. Quick, easy, and done in less than a half hour. I love the feel of the keys (I have tiny hands, so it works well with me) and it can do a lot for the price. Bought a case too, which should arrive to my house today, which I also paid $10 ($5 for the case, $4.95 shipping.) In total, I bought a brand new phone and a brand new case for $26.91, under the price I paid for the flip phone without a case ($30) and I'm very satisfied so far. I'll update if anything changes, but so far, it fits all of my needs.",4.0
1031,0.025997536,0.17376168,0.80024076,B004GLQTG8,Tom,5,"April 13, 2013",True,great phone,"I bought this phone so I could answer text messages from my kids, grandkids and brothers without taking 3 minutes to text 3 words. At first I was a little concerned about the small buttons but I got used to them very quickly. I get much better reception than my old phone. I don't have to stop in my tracks when I'm in the store and my wife calls me to add to our grocery list. It did take almost the full 72 hours for Net10 to transfer my old phone number and minutes, but it was well worth the wait.",7.0
1032,0.0062260344,0.028819682,0.96495426,B004GLQTG8,justsocool!,5,"May 30, 2013",True,So Much for so little!,"A great phone at a great price! where else but amazon could you find a phone that has basic features as well as a mini keyboard at the price that it was offered for. It quality is great, and I haven't had any dropped calls since I've gotten this phone and with taking the net10 $25 prepaid card, 750 is more than enough for someone to use in 30 days, unless you get on the phone stay on forever. Keep up the great work Amazon. Amazon is Amazing!",5.0
1033,0.16045295,0.34354395,0.49600312,B004GLQTG8,Velia Hernandez,5,"April 9, 2013",True,Solid feature phone,"I have been with Net10 for 8 months now and I switched from a Bring Your Own Phone SIM card to this Samsung. My unlocked HP Pre 3 messed up and I saw this for only $9.99 FREE PRIME shipping. It was a steal.This phone is exactly what I needed. It has features many basic phones don't have nowadays. Things like a dedicated camera button, a cover for the USB charging port to avoid dust getting in and a standard headset jack. The menu is very basic, nothing out of the ordinary, easy to read. As far as the network goes, I did some research and after activating this phone I am certain the networks got switched from T-Mobile to Verizon Wireless coverage. This phone runs on Verizon's CDMA 1X network. Which is also a big plus for me because I have better signal and I'm saving $5 with Net10 over Verizon's Unlimited for basic phones plan. Very happy with my purchase. The only negative thing I would point out is the keyboard itself feels really cheap. It has good tactile feedback but you can definitely feel the cheapness of it. I don't really mind as long as I can text fast on it. Which I think is achievable once I get used to the keyboard. If this phone messes up I can always get a second one. At only $9.99 who wouldn't?",4.0
1034,0.020742014,0.12489125,0.8543667,B004GLQTG8,Lois Downy,4,"March 6, 2013",True,Works just fine,"This phone works just fine for someone who just needs a phone. I got the 750 minute plan and I have loads of minutes to burn through, so I tried using the browser. It wasn't as slow as the other reviews led me to believe it would be. It worked ok, but it is a little clunky and difficult to navigate. I'll only use it in emergency situations. I haven't tried the 411 service yet, but I suspect that will be faster than using the internet. The sound and the ringer are both good. The keyboard works well for me, but the buttons are too small for my husband to use. The battery life is excellent. Good phone for the money.",2.0
1035,0.0032309867,0.061797563,0.93497145,B004GLQTG8,Tim,5,"February 18, 2015",True,CDMA New Hampshire for US Cellular people.,"Works great in New Hampshire. It uses the US Cellular towers (CDMA). Would recommend! Just as a hint: the ""C"" in R355C stands for CDMA which is what Verizon and US Cellular uses. ATT uses GSM if the phone ends in ""G"" then it won't be compatible with CDMA towers (Verizon and US Cellular)",1.0
1036,0.34417897,0.39870837,0.25711268,B004GLQTG8,The Crew Dawg,4,"January 17, 2013",True,SamSung R355C,"I have had prepaid phones for a few years now. Does not make sense to have an expensive phone on a contract for two years and then throw away minutes and money I do not use each month. This way, I have a good quality phone with some of the most sophisticated technology available to use. If I lose it or it get dropped into water, not that much of a loss. I can get another phone from Net10 and have the number and minutes transferred. The phone has so many features and is very easy to use and understand.",
1037,0.0063598817,0.15144607,0.842194,B004GLQTG8,KRP,5,"February 3, 2013",True,My son loves this phone,"We also purchased the auto charger, data cable, lens protector, and hard shell (highly recommended for kids). It's been in use for over a year and subjected to sports, scouting, youth trips (i.e. boys). It's been sat on, dropped on floors, cement, gravel, & asphalt without failure. I attributed this to the rubberized hard cover. Excellent price point for a kids disposable. We would buy this again",
1038,0.018341722,0.30770427,0.67395395,B004GLQTG8,tortleandben,5,"January 23, 2012",True,Great value for the money,"I have been through two other phones with Net10 and this phone kept me with the service. The quality of the phone and the ""Verizon"" CDMA towers it uses in my area make it seem like I'm using contract phone service with Net10 prepay. Phone call quality is very clear and I have service in areas I didn't have with my previous Verizon Wireless contract phone.",48.0
1039,0.77855355,0.15928966,0.062156796,B004GLQTG8,Mamaneena,4,"August 26, 2013",True,Decent,"I like this simple little phone for the amazing price, BUT it does have some flaws. Most importantly, I found it supremely annoying that it subtracted my minutes without actually sending a photo I tried to send. Also, without the snooze function, the alarm is almost useless, which is a shame. Other than that, works good",1.0
1040,0.12341204,0.3744767,0.50211126,B004GLQTG8,JoeS,4,"February 23, 2013",True,works good,I like the phone and it does what it says it will do. Only problem with phones like these is you have to set it on autolock otherwise you'll accidently hit the buttons to connect you to the web and all your minutes will be used up.,4.0
1041,0.0037840714,0.014709887,0.981506,B004GLQTG8,Amazon Veteran,5,"December 15, 2013",True,Good buy,"Excellent phone. Plenty of features for the price. Went from a LG 620G prepaid to this and I am more than satisfied with my purchase. I recommend this phone for someone searching for an inexpensive phone with some pretty good features - bluetooth connectivity, qwerty keyboard (no more triple tapping), caller id, headphone port, micro sd slot, speakerphone and plenty more. Yet again an excellent phone for the price (currently $10).",4.0
1042,0.04395936,0.14782895,0.80821174,B004GLQTG8,san_books,5,"February 3, 2013",True,Great Value,"I originally purchased this phone because of the price. I am very impressed with the quality of the phone. The battery life is about 6 days with limited use. When I read other reviews I saw that there was no speakerphone function. Not true. There is a speakerphone button above the send button. Also, text messages are 1.00 minute for outgoing and receiving. Buttons are small but easy to get used to. The only drawback about the actual phone is that you cannot customize any of the shortcut buttons. (also has poor camera quality and No video function) Great bang for your buck",
1043,0.004856731,0.016618716,0.9785245,B004GLQTG8,Joel H,5,"October 31, 2015",True,Nice phone,Great phone for a great value. Who needs all the bells and whistles? This works perfect and even has a convenient keypad.,
1044,0.04434099,0.18482998,0.77082896,B004GLQTG8,Heather,5,"May 29, 2013",True,Need a cheap no frills phone? This is it!,"After several years in a cell phone contract that I really didnt need, I decided to go the prepaid route. I tried a few different services and found this one offered the best deal (I do the 750 minutes a month for $25 service- one of many Net10 provides) I have literally shaved 75% off my bill using this phone. The buttons make it easy to text and its super easy to add minutes at any time from the menu on the phone, buying them at the store, or even online. If you just need a basic phone to call in or out of, and text from- this is it. There is a camera, its not an especially great one but its there if you need it.",4.0
1045,0.046721227,0.2668875,0.6863913,B004GLQTG8,David G,3,"July 4, 2015",True,"Not a smart phone, but this one does everything well","Not a smart phone, but this one does everything well, though the keyboard is extremely small. Also, the voicemail occasionally sends your old messages to you as if they just came in, and in normal course doesn't give you verbal dates and times.",
1046,0.0060637216,0.22619554,0.7677407,B004GLQTG8,Kindle Customer,5,"April 29, 2014",True,Samsung R355C Net10 Unlimited,I have been using the SamSung R355C Net10 Unlimited for several years. I am still using my original phone after 4 years and have purchased several for friends who needed good reliable phones and they are still using theirs. I don't talk a lot so I use the 60 day unlimited carry over plan while several friends go for for the unlimited plans. Net 10 offers a variety of plans to suit most needs. The phone is reliable and Net10 on the Verizon network is reliable also with very good coverage. I recommended this phone to anyone who wants a basic phone with occasional data usage.,
1047,0.8940526,0.09258066,0.013366719,B004GLQTG8,jd,2,"October 15, 2013",True,not what i needed,"i have only had this net ten phone for two months and it freezes up and does not load properly for photos,i'am how ever giving it a two star rating it is only good as a back up phone for making and recieving calls in case of emergency if you can get reception,",1.0
1048,0.0052116495,0.035278168,0.9595102,B004GLQTG8,bryanthelion,5,"May 20, 2013",True,Great Phone,Need a cell phone in a pinch? This is a great phone for the money. I used it for three months and I gave it to my aunt and she is now using it. It is very affordable and works great.,2.0
1049,0.052488465,0.20810428,0.73940724,B004GLQTG8,ThorJ,4,"July 27, 2013",True,Good phone and service for someone on a budget,"Pros: 1.) Cheap 2.) Very user-friendly (I find Samung phones easy to use) 3.) Keypad lock works! Not one pocket call yet! 4.) Good battery life. Cons: 1.) Poor sound quality 2.) Do not suggest getting if you plan on using the internet. 3.) Texts cost a full minute. With my Tracfone, they only cost 0.3 minute/text. 4.) Every now and then I get a text and the alert does not make a sound even though my volume is turned on to high.",
1050,0.011830307,0.09012141,0.8980483,B004GLQTG8,D Johnson,4,"April 13, 2013",True,Can't beat it for the price.,Good reception everywhere. The sound is loud and clear. The buttons are a little small if you have big hands and it shuts off unexpectedly when using an SD card.,2.0
1051,0.0049156807,0.018663904,0.97642034,B004GLQTG8,aaisnw1,5,"April 25, 2015",True,Excellent seller. Would purchase from seller again,Product as described. Excellent seller. Would purchase from seller again.,
1052,0.003020954,0.013844761,0.98313427,B004GLQTG8,QuiteLacy,5,"May 20, 2012",True,"Great Cute Lil'Cell:) Great Seller, shipped FED-EX Got it in 1 DAY!!",This Cell is perfect for everyday use! Has a BIG Screen on it & Works really Well! I would recomend this cell 2 anyone looking for something with a FULL KEYBOARD and decent Style at a low price!!,10.0
1053,0.02886769,0.0866084,0.8845239,B004GLQTG8,J.B.J.K.P.,5,"February 3, 2015",True,This is a great and affordable phone for calling and texting purposes,This is a great and affordable phone for calling and texting purposes. It is five stars for that. I don't think this is a phone I would buy for web browsing and email though!,
1054,0.788904,0.188686,0.02241003,B004GLQTG8,marianswede,2,"October 15, 2013",True,Didn't care for this phone!,"I was looking for an inexpensive phone (which this was), but the keys are way too small. Perhaps the awkward feel was the reason for the low price!!",
1055,0.01185604,0.06254456,0.92559934,B004GLQTG8,Lyle Bucholzer,5,"February 7, 2014",True,Great phone,This is an easy to use phone has great features like texting and sending pictures uses too many minutes to use to log onto internet,1.0
1056,0.19425939,0.7035218,0.10221882,B004GLQTG8,Meredith,3,"May 2, 2015",True,otherwise I guess it's fine for the U,"Never used it since it doesn't work in Mexico, otherwise I guess it's fine for the U.S.",
1057,0.008101255,0.02742707,0.96447164,B004GLQTG8,Leslie S,5,"May 3, 2013",True,New & Works Great!,"Best feature is: It only uses 1/2 minute per text, unlike my last phone that used a minute per text. It also has several nice features and the price is unheard of!!! Less than $10!!!",2.0
1058,0.8649248,0.12495744,0.01011784,B004GLQTG8,Trixy,3,"August 22, 2013",True,"Excellent Bargain, Terrible Service","Rightfully, I should probably give this product one star rather than three, but I’m considering the possibility that I just got a defective cell. I bought this as a cheap efficient way to make and receive important calls. Unfortunately it’s never worked. Out of the box, the phone proved incapable of keeping a charge longer than one day. What’s more is that after a painstaking activation; I say this because after registering the product on Net 10’s website the phone still didn’t work. I had to call Net 10 from a land line so that a customer service representative could walk me through the process of putting in about 8 to 10 activation codes. After this, the phone couldn’t receive a signal… almost anywhere. In a very few locations we were able to make calls, but nowhere that it actually counted. It wouldn’t even work at our home whereas we’ve had AT&T and Verizon phones which work just fine. After calling Net 10 again, the customer service representative deduced that the produce was defective and that they would send a new phone. I was fine with this even putting aside that we’d had the produce well over a month and never got to use it. After repeating the home address to the representative three times, he still got it wrong. The package ended up at a FedEx several miles away and they couldn’t resend the package. So, I called Net 10 yet again to explain the problem to them. They said that they’d send another phone and never did. Instead they cancelled my service with them which is just fine as I would’ve done that anyway. The bottom line is that I gave this item three stars out of grace. I assume that if you get a working product there will be no problem, but be forewarned that costumer service is terrible should you have an actual problem.",
1059,0.0023936497,0.009434499,0.9881719,B004GLQTG8,KGirl,5,"April 4, 2013",True,Nice phone.,This is a great product! I like the size and shape of it very much. The screen provides nice visibility of text and pictures.,4.0
1060,0.008754799,0.083026774,0.90821844,B004GLQTG8,Jeephead,5,"January 31, 2013",True,Great deal on a NET10 phone,Brand new for $10. You can't go wrong. Phone works as it is supposed to. Charger included. Did I mention it was only $10?,
1061,0.0049448116,0.07187859,0.92317665,B004GLQTG8,David J Cavallero,5,"September 2, 2013",True,nice,I bought this for my bro for his birthday last year. He finally activated it and it works just fine.,
1062,0.009089145,0.033420563,0.9574903,B004GLQTG8,michelle dawn marquis,4,"January 29, 2015",True,Four Stars,this phone is good the buttons are a little small,
1063,0.008047815,0.02276589,0.9691863,B004GLQTG8,PhotoProf,5,"March 10, 2015",True,Excellent low-cost phone,An excellent product at a very low price.,
1064,0.0042017507,0.007481767,0.9883165,B004GLQTG8,Richard Fatur,5,"October 29, 2013",True,unreal!,"i can't believe the quality of the phone for the price! it's almost unbelievable, but i'm very happy with it.",1.0
1065,0.05563488,0.10923726,0.8351279,B004GLQTG8,Trudy Babcock,4,"February 9, 2014",True,Samsung R355C Net 10 Unlimited,A little tiny for my taste but it works quite well. It has very good tone and is nice and clear. This is definetly a very good thing because I have friends with very expensive cell phones that don't work as well as the Net 10 does.,
1066,0.0054700226,0.033922657,0.9606073,B004GLQTG8,Ricky Morrow,5,"December 30, 2013",True,This is a good phone for the money,I like these phones they are a great buy if you just want a phone to talk and text this is the one that is all I use them for so it is very economical.,1.0
1067,0.005326804,0.036451787,0.9582214,B004GLQTG8,aud,5,"January 16, 2015",True,Five Stars,so far so good,
1068,0.31344867,0.19898055,0.48757076,B004GLQTG8,E. Tonks,5,"March 2, 2013",True,I can get service ANYWHERE! ...nearly,I love this phone. It's easy to use. The only thing I do not like about it is it can easily go into the browser and burn away minutes if you aren't very very careful. But that's all I do not like about it.,2.0
1069,0.0036947096,0.008658048,0.9876473,B004GLQTG8,paco,5,"June 12, 2013",True,great phone!,"Great phone nice and easy to use! Music, ringtones sound great! Battery life is good. Yes I got a brand new phone for 9.99, good deal.",3.0
1070,0.017195357,0.12582271,0.85698193,B004GLQTG8,kayakers (5),5,"February 12, 2014",True,Really like Phone,"Can t beat price ! Verizon , Net 10 hook up on line simple and fast with out talking to someone",1.0
1071,0.011013597,0.04475861,0.94422776,B004GLQTG8,Jill,4,"December 14, 2013",True,Jill,Great phone for the price and for the basics!! Small keys not good for those with big fingers who text! Good emergency phone for Grammy that's what I got it for and it's suits her purposes!:),
1072,0.011315623,0.05079996,0.9378844,B004GLQTG8,Robert M.,5,"May 11, 2015",True,"Excellent talk, text phone","Brand new in the box. This is my third R355C. It is a long lasting phone that works better than the other phones (same cellular phone service) I have had. Says it is internet capable, but so slow it is worthless to me. Use my computer for internet so it suits me fine. Excellent phone for me. Use it for talk and text. Good photos... don't print well for me.",
1073,0.0041886317,0.0075562187,0.98825514,B004GLQTG8,Christine,4,"October 21, 2013",True,OMG She Loves it,"I bought this phone for my seven year old. She loves it. It was perfect for here, the price was GREAT and it arrive on time!! great work!!",
1074,0.0055641592,0.021425154,0.97301066,B004GLQTG8,Jeffrey Rogers,5,"February 13, 2014",True,Paid 9.99 - couldn't be happier,"Battery lasts for days, easy texting, buttons a little small but works for me. This is the best deal out there.",
1075,0.011363162,0.046469536,0.9421673,B004GLQTG8,Rosemarie Wiederhold,4,"October 11, 2013",True,I LIKE IT!,"I LIKE IT ! It works well, however the keyboard is a little small and difficult to use. Other than that it's fine.",
